SKU,Season,Category,Item,Color/Design,Fabric,Size,Quantity,Price,Total Value,Photo,Status,Etsy Link,Website Link,Notes,Titles GPT,Description,Key words
TOC-VEST-M-RMVHD-BLU-BLU-WHT-XL,Fall,Vests - Mens Removable Hood - Blue White Screenprint,Mens Vest with Removable Hood Blue White Screenprint,Blue and White,Corduroy Cotton and Indigenous Textiles,XL,1,$150,$150,,Not Started,,,Snappers and screen printed corduroy cotton and indigenous textiles,,,
TOC-VEST-M-RMVHD-BRN-BRN-SDE-L,Fall,Vests - Mens Removable Hood - Brown Suede Light Language,Mens Vest with Removable Hood Brown Suede Light Language,Brown Suede,Suede and Cotton,L,1,$150,$150,,Not Started,,,Brown suede embroidery and cotton light language,,,
TOC-VEST-M-RMVHD-BRN-BRN-SDE-L,Fall,Vests - Mens Removable Hood - Brown Suede Light Language,Mens Vest with Removable Hood Brown Suede Light Language,Brown Suede,Suede and Cotton,L,1,$150,$150,,Not Started,,,Brown suede embroidery and cotton light language,,,
TOC-VEST-M-RMVHD-BRN-BRN-SDE-M,Fall,Vests - Mens Removable Hood - Brown Suede Light Language,Mens Vest with Removable Hood Brown Suede Light Language,Brown Suede,Suede and Cotton,M,1,$150,$150,,Not Started,,,Brown suede embroidery and cotton light language,,,
TOC-VEST-M-RMVHD-DBRN-DAR-BRN-L,Fall,Vests - Mens Removable Hood - Dark Brown Suede Light Language,Mens Vest with Removable Hood Dark Brown Suede Light Language,Dark Brown Suede with Orange Embroidery,Suede,L,1,$150,$150,,Not Started,,,Orange embroidery zipper pockets,,,
TOC-VEST-M-RMVHD-DBRN-DAR-BRN-L,Fall,Vests - Mens Removable Hood - Dark Brown Suede Light Language,Mens Vest with Removable Hood Dark Brown Suede Light Language,Dark Brown Suede with Orange Embroidery,Suede,L,1,$150,$150,,Not Started,,,Orange embroidery zipper pockets,,,
TOC-VEST-M-SCRN-BLU-WHT-L,Fall,Vests - Mens Removable Hoody Screen Printed,Mens Vest with Removable Hoody Screen Printed,Blue and White,Corduroy and Indigenous Textiles,L,1,$120,$120,,Not Started,,,M missing button,,,
TOC-VEST-M-SCRN-BLU-WHT-M,Fall,Vests - Mens Removable Hoody Screen Printed,Mens Vest with Removable Hoody Screen Printed,Blue and White,Corduroy and Indigenous Textiles,M,1,$120,$120,,Not Started,,,M missing button,,,
TOC-VEST-M-SCRN-BLU-WHT-S,Fall,Vests - Mens Removable Hoody Screen Printed,Mens Vest with Removable Hoody Screen Printed,Blue and White,Corduroy and Indigenous Textiles,S,1,$120,$120,,Not Started,,,M missing button,,,
TOC-VEST-M-SCRN-BRN-PNK-L,Fall,Vests - Mens Removable Hoody Screen Printed,Mens Vest with Removable Hoody Screen Printed,Brown with Pink Textiles,Corduroy and Indigenous Textiles,L,1,$120,$120,,Not Started,,,,,,
TOC-VEST-M-SCRN-BRN-PNK-L,Fall,Vests - Mens Removable Hoody Screen Printed,Mens Vest with Removable Hoody Screen Printed,Brown with Pink Textiles,Corduroy and Indigenous Textiles,L,1,$120,$120,,Not Started,,,,,,
TOC-VEST-M-SCRN-BRN-PNK-L,Fall,Vests - Mens Removable Hoody Screen Printed,Mens Vest with Removable Hoody Screen Printed,Brown with Pink Textiles,Corduroy and Indigenous Textiles,L,1,$120,$120,,Not Started,,,,,,
TOC-VEST-M-TLRD-GRY-CORD-M,Fall,Vests - Mens Tailored with Guate Fabric,Mens Tailored Vest with Guate Fabric,Grey Corduroy with Rainbow Textiles,Corduroy with Guatemala Fabric,M,1,$95,$95,,Not Started,,,,,,
TOC-VEST-M-TLRD-GRY-CORD-M,Fall,Vests - Mens Tailored with Guate Fabric,Mens Tailored Vest with Guate Fabric,Grey Corduroy with Rainbow Textiles,Corduroy with Guatemala Fabric,M,1,$95,$95,,Not Started,,,,,,
TOC-VEST-M-TLRD-GRY-CORD-M,Fall,Vests - Mens Tailored with Guate Fabric,Mens Tailored Vest with Guate Fabric,Grey Corduroy with Rainbow Textiles,Corduroy with Guatemala Fabric,M,1,$95,$95,,Not Started,,,,,,
TOC-VEST-M-HMB-BRN-SDE-L,Fall,Vests - Mens Tailored with Hummingbird,Mens Tailored Vest with Hummingbird,Brown Suede,Suede and Corduroy,L,1,$100,$100,,Not Started,,,,,,
TOC-VEST-M-HMB-BRN-SDE-XL,Fall,Vests - Mens Tailored with Hummingbird,Mens Tailored Vest with Hummingbird,Brown Suede,Suede and Corduroy,XL,1,$100,$100,,Not Started,,,,,,
TOC-VEST-M-HMB-GRN-CORD-SM,Fall,Vests - Mens Tailored with Hummingbird,Mens Tailored Vest with Hummingbird,Green Corduroy with Embroidered Peyote Flower Mandala,Suede and Corduroy,S/M,1,$100,$100,,Not Started,,,,,,
TOC-VEST-M-HMB-GRN-CORD-SM,Fall,Vests - Mens Tailored with Hummingbird,Mens Tailored Vest with Hummingbird,Green Corduroy with Embroidered Peyote Flower Mandala,Suede and Corduroy,S/M,1,$100,$100,,Not Started,,,,,,
TOC-VEST-M-HMB-GRN-CORD-SM,Fall,Vests - Mens Tailored with Hummingbird,Mens Tailored Vest with Hummingbird,Green Corduroy with Embroidered Peyote Flower Mandala,Suede and Corduroy,S/M,1,$100,$100,,Not Started,,,,,,
TOC-VEST-M-HMB-WHT-SDE-L,Fall,Vests - Mens Tailored with Hummingbird,Mens Tailored Vest with Hummingbird,White Suede,Suede and Corduroy,L,1,$100,$100,,Not Started,,,,,,
TOC-VEST-M-HMB-WHT-SDE-M,Fall,Vests - Mens Tailored with Hummingbird,Mens Tailored Vest with Hummingbird,White Suede,Suede and Corduroy,M,1,$100,$100,,Not Started,,,,,,
TOC-VEST-M-HMB-WHT-SDE-S,Fall,Vests - Mens Tailored with Hummingbird,Mens Tailored Vest with Hummingbird,White Suede,Suede and Corduroy,S,1,$100,$100,,Not Started,,,,,,
TOC-VEST-M-HMB-WHT-SDE-S,Fall,Vests - Mens Tailored with Hummingbird,Mens Tailored Vest with Hummingbird,White Suede,Suede and Corduroy,S,1,$100,$100,,Not Started,,,,,,
TOC-VEST-M-HMB-WHT-SDE-S,Fall,Vests - Mens Tailored with Hummingbird,Mens Tailored Vest with Hummingbird,White Suede,Suede and Corduroy,S,1,$100,$100,,Not Started,,,,,,
TOC-VEST-M-HMB-WHT-SDE-S,Fall,Vests - Mens Tailored with Hummingbird,Mens Tailored Vest with Hummingbird,White Suede,Suede and Corduroy,S,1,$100,$100,,Not Started,,,,,,
TOC-VEST-M-HMB-WHT-SDE-S,Fall,Vests - Mens Tailored with Hummingbird,Mens Tailored Vest with Hummingbird,White Suede,Suede and Corduroy,S,1,$100,$100,,Not Started,,,,,,
TOC-VEST-M-HMB-WHT-SDE-S,Fall,Vests - Mens Tailored with Hummingbird,Mens Tailored Vest with Hummingbird,White Suede,Suede and Corduroy,S,1,$100,$100,,Not Started,,,,,,
TOC-VEST-U-COL-BRN-CORD-SM,Fall,Vests - Unisex Collared Fitted,Unisex Collared Fitted Vest with Reverse Appliqué and Guate Textiles,Brown Corduroy with Symbol,Corduroy and Tweed,S/M,1,$150,$150,,Not Started,,,,,,
TOC-VEST-U-COL-BUR-RST-SM,Fall,Vests - Unisex Collared Fitted,Unisex Collared Fitted Vest with Reverse Appliqué and Guate Textiles,Burnt Rust Corduroy,Corduroy and Tweed,S/M,1,$120,$120,,Not Started,,,,,,
TOC-VEST-U-COL-BUR-RST-SM,Fall,Vests - Unisex Collared Fitted,Unisex Collared Fitted Vest with Reverse Appliqué and Guate Textiles,Burnt Rust Corduroy with Elephant Design,Corduroy and Tweed,S/M,1,$150,$150,,Not Started,,,,,,
TOC-VEST-U-COL-GRY-TWD-SM,Fall,Vests - Unisex Collared Fitted,Unisex Collared Fitted Vest with Reverse Appliqué and Guate Textiles,Grey Tweed with Eagle Design,Corduroy and Tweed,S/M,1,$150,$150,,Not Started,,,,,,
TOC-VEST-U-COL-GRY-TWD-SM,Fall,Vests - Unisex Collared Fitted,Unisex Collared Fitted Vest with Reverse Appliqué and Guate Textiles,Grey Tweed with Elephant Design,Corduroy and Tweed,S/M,1,$150,$150,,Not Started,,,,,,
TOC-VEST-U-COL-GRY-TWD-SM,Fall,Vests - Unisex Collared Fitted,Unisex Collared Fitted Vest with Reverse Appliqué and Guate Textiles,Grey Tweed with Geometric Design,Corduroy and Tweed,S/M,1,$150,$150,,Not Started,,,,,,
TOC-VEST-W-CROP-BEJ-WHT-SDE-OS,Fall,Vests - Womens Cropped Hooded - Beja Flor,Womens Shipibo Beja Flor Vest,White Suede with Shipibo Beja Flor,Suede,OS,1,$140,$140,,Not Started,,,White suede pockets recycled material,,,
TOC-VEST-W-CROP-FOL-CRM-FLW-OS,Fall,Vests - Womens Cropped Hooded - Flower of Life,Womens Flower of Life Hooded Vest,Cream with Flower of Life Light Language,Recycled Material,OS,1,$120,$120,,Not Started,,,Embroidered pockets recycled material,,,
TOC-VEST-W-CROP-GAL-SHA-GRY-OS,Fall,Vests - Womens Cropped Hooded - Galactic,Womens Hooded Cropped Vest Galactic,Shades of Grey with Galactic Light Language,Recycled Material,OS,1,$110,$110,,Not Started,,,Embroidered recycled material,,,
TOC-VEST-W-CROP-GAL-SHA-GRY-OS,Fall,Vests - Womens Cropped Hooded - Galactic,Womens Hooded Cropped Vest Galactic,Shades of Grey with Galactic Light Language,Recycled Material,OS,1,$110,$110,,Not Started,,,Embroidered recycled material,,,
TOC-VEST-W-HD-BGE-CORD-SM,Fall,Vests - Womens Hooded,Womens Hooded Vest,Beige Corduroy and Textile Piping - Embroidery - Rev App on Hood and Back - Hive Design,Suede and Corduroy,S/M,1,$200,$200,,Not Started,,,,,,
TOC-VEST-W-HD-BGE-SDE-SM,Fall,Vests - Womens Hooded,Womens Hooded Vest,Beige Suede with Patchwork Hood - Dandelion and Wildflower Embroidery - Guate Textiles - Zip Pockets,Suede and Corduroy,S/M,1,$220,$220,,Not Started,,,,,,
TOC-VEST-W-HD-BRN-CORD-SM,Fall,Vests - Womens Hooded,Womens Hooded Vest,Brown Corduroy with Earth Toned Textiles - Rev App Embroidery - Front and Back - Hive and Geometric,Suede and Corduroy,S/M,1,$200,$200,,Not Started,,,,,,
TOC-VEST-W-HD-GRN-TWD-SM,Fall,Vests - Womens Hooded,Womens Hooded Vest,Green Tweed and Corduroy with Piping - Elephant and Hand Embroidery - Rev App,Suede and Corduroy,S/M,1,$220,$220,,Not Started,,,,,,
TOC-ND-HOODIE-BGE-M,Winter,Natural Dye Clothing - Hoodies,Hoodie,Beige,Natural Dye Hemp and Cotton,M,1,$175,$175,,Not Started,,,,,,
TOC-ND-HOODIE-BRN-M,Winter,Natural Dye Clothing - Hoodies,Hoodie,Brown,Natural Dye Hemp and Cotton,M,1,$175,$175,,Not Started,,,,,,
TOC-ND-HOODIE-GRY-M,Winter,Natural Dye Clothing - Hoodies,Hoodie,Grey,Natural Dye Hemp and Cotton,M,1,$175,$175,,Not Started,,,,,,
TOC-PONCHO-OOA-LAC-OS,Winter,Ponchos and Wraps,OOAK Lac Cardigan Throw,,Natural Dye Hemp and Cotton,OS,1,$170,$170,,Not Started,,,Price TBC,,,
TOC-PONCHO-TERRA-PON-OS,Winter,Ponchos and Wraps,Terracotta Poncho,,Natural Dye Hemp and Cotton,OS,1,$120,$120,,Not Started,,,Price TBC (one with tassels),,,
TOC-PONCHO-TERRA-PON-OS,Winter,Ponchos and Wraps,Terracotta Poncho,,Natural Dye Hemp and Cotton,OS,1,$120,$120,,Not Started,,,With tassels,,,
TOC-VEST-FUREDGE-BGE-CORD-OS,Winter,Vests - Long Hooded Fur Edged,Long Hooded Fur Edged Vest,Beige Corduroy and Brown Herringbone,Corduroy with Fur Trim,OS,1,$200,$200,Y,Listed,,,Listed,,,
TOC-VEST-FUREDGE-BGE-CORD-OS,Winter,Vests - Long Hooded Fur Edged,Long Hooded Fur Edged Vest,Beige Corduroy and Brown Squares,Corduroy with Fur Trim,OS,1,$200,$200,Y,Listed,,,Listed,,,
TOC-VEST-FUREDGE-BGE-SDE-OS,Winter,Vests - Long Hooded Fur Edged,Long Hooded Fur Edged Vest,Beige Suede,Corduroy with Fur Trim,OS,1,$200,$200,Y,Listed,,,Listed,,,
TOC-VEST-FUREDGE-GRY-HBONE-OS,Winter,Vests - Long Hooded Fur Edged,Long Hooded Fur Edged Vest,Grey Herringbone,Corduroy with Fur Trim,OS,1,$200,$200,Y,Listed,,,Listed,,,
TOC-VEST-FUREDGE-GRY-HBONE-OS,Winter,Vests - Long Hooded Fur Edged,Long Hooded Fur Edged Vest,Grey Herringbone,Corduroy with Fur Trim,OS,1,$200,$200,Y,Listed,,,Listed,,,
TOC-VEST-FUREDGE-GRY-HBONE-OS,Winter,Vests - Long Hooded Fur Edged,Long Hooded Fur Edged Vest,Grey Herringbone,Corduroy with Fur Trim,OS,1,$200,$200,Y,Listed,,,Listed,,,
TOC-VEST-FUREDGE-GRY-HBONE-OS,Winter,Vests - Long Hooded Fur Edged,Long Hooded Fur Edged Vest,Grey Herringbone,Corduroy with Fur Trim,OS,1,$200,$200,Y,Listed,,,Listed,,,
TOC-VEST-M-SHEEP-BLK-GRY-L,Winter,Vests - Mens Sheepskin Lined Hooded,Mens Sheepskin Lined Hooded Vest,Black and Grey with Rainbow Guate Textiles,Sheepskin Lined,L,1,$150,$150,,Not Started,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
,,,,,,OS,,,,,,,,,,,
TOTAL,,,,,,,853,,0,,,,,,,,
